,0,1
0,0.8473833158317523,0.15261668416824767
1,0.8473833158317523,0.15261668416824767
2,0.8473833158317523,0.15261668416824767
3,0.8473833158317523,0.15261668416824767
4,0.8473833158317523,0.15261668416824767
5,0.8473833158317523,0.15261668416824767
6,0.8473833158317523,0.15261668416824767
7,0.9212432368613948,0.07875676313860527
8,0.8473833158317523,0.15261668416824767
9,0.8473833158317523,0.15261668416824767
10,0.8473833158317523,0.15261668416824767
11,0.8473833158317523,0.15261668416824767
12,0.8985851292232765,0.1014148707767235
13,0.8473833158317523,0.15261668416824767
14,0.8473833158317523,0.15261668416824767
15,0.8473833158317523,0.15261668416824767
16,0.8473833158317523,0.15261668416824767
17,0.8473833158317523,0.15261668416824767
18,0.8473833158317523,0.15261668416824767
19,0.8473833158317523,0.15261668416824767
20,0.809201162652591,0.19079883734740904
21,0.8473833158317523,0.15261668416824767
22,0.8473833158317523,0.15261668416824767
23,0.8473833158317523,0.15261668416824767
24,0.5361939440520289,0.46380605594797103
25,0.8473833158317523,0.15261668416824767
26,0.8473833158317523,0.15261668416824767
27,0.9289370534075974,0.07106294659240264
28,0.8473833158317523,0.15261668416824767
29,0.8473833158317523,0.15261668416824767
30,0.8473833158317523,0.15261668416824767
31,0.8473833158317523,0.15261668416824767
32,0.8473833158317523,0.15261668416824767
33,0.8473833158317523,0.15261668416824767
34,0.8473833158317523,0.15261668416824767
35,0.8473833158317523,0.15261668416824767
36,0.8473833158317523,0.15261668416824767
37,0.8473833158317523,0.15261668416824767
38,0.8473833158317523,0.15261668416824767
39,0.8473833158317523,0.15261668416824767
40,0.8473833158317523,0.15261668416824767
41,0.8473833158317523,0.15261668416824767
42,0.8473833158317523,0.15261668416824767
43,0.9158430712543211,0.08415692874567887
44,0.8473833158317523,0.15261668416824767
45,0.8473833158317523,0.15261668416824767
46,0.8473833158317523,0.15261668416824767
47,0.8473833158317523,0.15261668416824767
48,0.8473833158317523,0.15261668416824767
49,0.8473833158317523,0.15261668416824767
50,0.8473833158317523,0.15261668416824767
51,0.9153507962652577,0.0846492037347423
52,0.9289370534075974,0.07106294659240264
53,0.8473833158317523,0.15261668416824767
54,0.8473833158317523,0.15261668416824767
55,0.8473833158317523,0.15261668416824767
56,0.8473833158317523,0.15261668416824767
57,0.9236258311278763,0.07637416887212363
58,0.8473833158317523,0.15261668416824767
59,0.8473833158317523,0.15261668416824767
60,0.8473833158317523,0.15261668416824767
61,0.8473833158317523,0.15261668416824767
62,0.8473833158317523,0.15261668416824767
63,0.8473833158317523,0.15261668416824767
64,0.8473833158317523,0.15261668416824767
65,0.8473833158317523,0.15261668416824767
66,0.8473833158317523,0.15261668416824767
67,0.8473833158317523,0.15261668416824767
68,0.8473833158317523,0.15261668416824767
69,0.8473833158317523,0.15261668416824767
70,0.8473833158317523,0.15261668416824767
71,0.8473833158317523,0.15261668416824767
72,0.8473833158317523,0.15261668416824767
73,0.8473833158317523,0.15261668416824767
74,0.8473833158317523,0.15261668416824767
75,0.8473833158317523,0.15261668416824767
76,0.9271050263238135,0.07289497367618651
77,0.8473833158317523,0.15261668416824767
78,0.8473833158317523,0.15261668416824767
79,0.8473833158317523,0.15261668416824767
80,0.8473833158317523,0.15261668416824767
81,0.8473833158317523,0.15261668416824767
82,0.8473833158317523,0.15261668416824767
83,0.8473833158317523,0.15261668416824767
84,0.8473833158317523,0.15261668416824767
85,0.8473833158317523,0.15261668416824767
86,0.8473833158317523,0.15261668416824767
87,0.8473833158317523,0.15261668416824767
88,0.8473833158317523,0.15261668416824767
89,0.8473833158317523,0.15261668416824767
90,0.8473833158317523,0.15261668416824767
91,0.8473833158317523,0.15261668416824767
92,0.8473833158317523,0.15261668416824767
93,0.8473833158317523,0.15261668416824767
94,0.8473833158317523,0.15261668416824767
95,0.8473833158317523,0.15261668416824767
96,0.8473833158317523,0.15261668416824767
97,0.8473833158317523,0.15261668416824767
98,0.8473833158317523,0.15261668416824767
99,0.8473833158317523,0.15261668416824767
100,0.8473833158317523,0.15261668416824767
101,0.8473833158317523,0.15261668416824767
102,0.8473833158317523,0.15261668416824767
103,0.8473833158317523,0.15261668416824767
104,0.8473833158317523,0.15261668416824767
105,0.8473833158317523,0.15261668416824767
106,0.8473833158317523,0.15261668416824767
107,0.8473833158317523,0.15261668416824767
108,0.8473833158317523,0.15261668416824767
109,0.8473833158317523,0.15261668416824767
110,0.8473833158317523,0.15261668416824767
111,0.8473833158317523,0.15261668416824767
112,0.8473833158317523,0.15261668416824767
113,0.9212432368613948,0.07875676313860527
114,0.8473833158317523,0.15261668416824767
115,0.9223491315956547,0.07765086840434526
116,0.8473833158317523,0.15261668416824767
117,0.8473833158317523,0.15261668416824767
118,0.8473833158317523,0.15261668416824767
119,0.8473833158317523,0.15261668416824767
120,0.8473833158317523,0.15261668416824767
121,0.8473833158317523,0.15261668416824767
122,0.8473833158317523,0.15261668416824767
123,0.8473833158317523,0.15261668416824767
124,0.8473833158317523,0.15261668416824767
125,0.8473833158317523,0.15261668416824767
126,0.8473833158317523,0.15261668416824767
127,0.8473833158317523,0.15261668416824767
128,0.8473833158317523,0.15261668416824767
129,0.8473833158317523,0.15261668416824767
130,0.8473833158317523,0.15261668416824767
131,0.8473833158317523,0.15261668416824767
132,0.8473833158317523,0.15261668416824767
133,0.8473833158317523,0.15261668416824767
134,0.8473833158317523,0.15261668416824767
135,0.8473833158317523,0.15261668416824767
136,0.8473833158317523,0.15261668416824767
137,0.8473833158317523,0.15261668416824767
138,0.8473833158317523,0.15261668416824767
139,0.8473833158317523,0.15261668416824767
140,0.8473833158317523,0.15261668416824767
141,0.8473833158317523,0.15261668416824767
142,0.8473833158317523,0.15261668416824767
143,0.8473833158317523,0.15261668416824767
144,0.9271050263238135,0.07289497367618651
145,0.8473833158317523,0.15261668416824767
146,0.8473833158317523,0.15261668416824767
147,0.9153507962652577,0.0846492037347423
148,0.8473833158317523,0.15261668416824767
149,0.8473833158317523,0.15261668416824767
150,0.8473833158317523,0.15261668416824767
151,0.8473833158317523,0.15261668416824767
152,0.8473833158317523,0.15261668416824767
153,0.8473833158317523,0.15261668416824767
154,0.8473833158317523,0.15261668416824767
155,0.8473833158317523,0.15261668416824767
156,0.8473833158317523,0.15261668416824767
157,0.8962055939497836,0.10379440605021639
158,0.8473833158317523,0.15261668416824767
159,0.8473833158317523,0.15261668416824767
160,0.8473833158317523,0.15261668416824767
161,0.8473833158317523,0.15261668416824767
